PLAYER_ID,NAME,DOB,POSITION,NATIONALITY,HEIGHT,WEIGHT,SEASON1_ID,SEASON2_ID,MIN_S1,MIN_S2,PTS_S1,PTS_S2,AST_S1,AST_S2,REB_S1,REB_S2,STL_S1,STL_S2,FG3M_S1,FG3M_S2,FG3A_S1,FG3A_S2,FTM_S1,FTM_S2,FTA_S1,FTA_S2,FGM_S1,FGM_S2,FGA_S1,FGA_S2,PLUS_MINUS_S1,PLUS_MINUS_S2
1630539,Kai Jones,2001-01-19T00:00:00,Center-Forward,,6-11,221,2021-22,2022-23,63.0,550.0,22.0,157.0,4.0,15.0,11.0,123.0,1.0,17.0,1.0,4.0,2.0,19.0,3.0,19.0,8.0,26.0,9.0,67.0,14.0,120.0,,
1630552,Jalen Johnson,2001-12-18T00:00:00,Forward,,6-8,219,2021-22,2022-23,120.0,1042.0,52.0,395.0,3.0,83.0,26.0,282.0,3.0,38.0,3.0,30.0,13.0,104.0,5.0,49.0,7.0,78.0,22.0,158.0,41.0,322.0,,
1630553,Keon Johnson,2002-03-10T00:00:00,Guard,,6-5,185,2021-22,2021-22,135.0,562.0,53.0,214.0,13.0,63.0,21.0,60.0,7.0,21.0,3.0,31.0,11.0,89.0,16.0,25.0,21.0,30.0,17.0,79.0,51.0,221.0,,
1630543,Isaiah Jackson,2002-01-10T00:00:00,Forward,,6-8,205,2021-22,2022-23,541.0,1042.0,297.0,455.0,10.0,51.0,149.0,282.0,25.0,31.0,5.0,2.0,16.0,14.0,60.0,95.0,88.0,146.0,116.0,179.0,206.0,318.0,,
1630586,Usman Garuba,2002-03-09T00:00:00,Forward,,6-8,229,2021-22,2022-23,239.0,970.0,48.0,225.0,17.0,64.0,83.0,307.0,10.0,44.0,5.0,24.0,20.0,59.0,5.0,29.0,7.0,47.0,19.0,86.0,44.0,177.0,,
1630528,Josh Christopher,2001-12-08T00:00:00,Guard,,6-4,215,2021-22,2022-23,1334.0,786.0,587.0,372.0,150.0,73.0,186.0,71.0,65.0,33.0,56.0,21.0,189.0,89.0,83.0,45.0,113.0,60.0,224.0,153.0,500.0,329.0,,
1629656,Quentin Grimes,2000-05-08T00:00:00,Guard,,6-4,210,2021-22,2022-23,786.0,2121.0,275.0,799.0,44.0,150.0,94.0,229.0,31.0,47.0,72.0,157.0,189.0,407.0,13.0,78.0,19.0,98.0,95.0,282.0,235.0,602.0,,
1630538,Bones Hyland,2000-09-14T00:00:00,Guard,,6-2,169,2021-22,2022-23,1310.0,820.0,698.0,508.0,191.0,125.0,188.0,86.0,41.0,28.0,131.0,91.0,358.0,241.0,107.0,71.0,125.0,82.0,230.0,173.0,571.0,434.0,,
1630560,Cam Thomas,2001-10-13T00:00:00,Guard,,6-3,210,2021-22,2022-23,1176.0,948.0,570.0,604.0,78.0,78.0,161.0,95.0,33.0,20.0,47.0,51.0,174.0,133.0,87.0,151.0,105.0,174.0,218.0,201.0,503.0,456.0,,
1630531,Jaden Springer,2002-09-25T00:00:00,Guard,,6-4,202,2021-22,2022-23,6.0,89.0,2.0,42.0,0.0,8.0,2.0,14.0,0.0,7.0,0.0,2.0,0.0,5.0,0.0,6.0,0.0,8.0,1.0,17.0,1.0,35.0,,
1630549,Day'Ron Sharpe,2001-11-06T00:00:00,Center,,6-10,265,2021-22,2022-23,391.0,553.0,198.0,227.0,17.0,37.0,160.0,200.0,10.0,15.0,2.0,6.0,7.0,11.0,24.0,35.0,41.0,55.0,86.0,93.0,149.0,171.0,,
1630583,Santi Aldama,2001-01-10T00:00:00,Forward-Center,,7-0,215,2021-22,2022-23,360.0,1682.0,132.0,696.0,21.0,97.0,87.0,371.0,6.0,45.0,6.0,94.0,48.0,266.0,20.0,108.0,32.0,144.0,53.0,247.0,132.0,525.0,,
1631094,Paolo Banchero,2002-11-12T00:00:00,Forward,,6-10,250,2022-23,2023-24,2430.0,2799.0,1437.0,1804.0,269.0,431.0,497.0,554.0,60.0,71.0,85.0,119.0,285.0,351.0,394.0,405.0,534.0,559.0,479.0,640.0,1122.0,1407.0,,
1631096,Chet Holmgren,2002-05-01T00:00:00,Center-Forward,,7-1,208,2023-24,2024-25,2413.0,877.0,1357.0,479.0,200.0,63.0,648.0,257.0,53.0,23.0,129.0,44.0,349.0,116.0,218.0,101.0,275.0,134.0,505.0,167.0,953.0,341.0,,
1631095,Jabari Smith Jr.,2003-05-13T00:00:00,Forward,,6-10,220,2022-23,2023-24,2451.0,2424.0,1010.0,1044.0,101.0,121.0,569.0,616.0,43.0,52.0,120.0,138.0,391.0,380.0,162.0,150.0,206.0,185.0,364.0,378.0,892.0,833.0,,
1631099,Keegan Murray,2000-08-19T00:00:00,Forward,,6-8,225,2022-23,2023-24,2382.0,2589.0,976.0,1172.0,98.0,129.0,371.0,420.0,61.0,79.0,206.0,183.0,501.0,511.0,62.0,103.0,81.0,124.0,354.0,443.0,782.0,975.0,,
1631093,Jaden Ivey,2002-02-13T00:00:00,Guard,,6-3,195,2022-23,2023-24,2304.0,2218.0,1204.0,1185.0,387.0,296.0,288.0,264.0,61.0,57.0,120.0,124.0,350.0,369.0,266.0,227.0,356.0,303.0,409.0,417.0,983.0,973.0,,
1631097,Bennedict Mathurin,2002-06-19T00:00:00,Guard-Forward,,6-5,210,2022-23,2023-24,2222.0,1538.0,1302.0,856.0,116.0,119.0,318.0,234.0,48.0,35.0,100.0,80.0,310.0,214.0,376.0,184.0,454.0,224.0,413.0,296.0,951.0,663.0,,
1631101,Shaedon Sharpe,2003-05-30T00:00:00,Guard,,6-5,210,2022-23,2023-24,1779.0,1059.0,789.0,510.0,94.0,94.0,236.0,160.0,38.0,28.0,102.0,60.0,283.0,180.0,75.0,98.0,105.0,119.0,306.0,176.0,648.0,434.0,,
1630700,Dyson Daniels,2003-03-17T00:00:00,Guard,,6-7,199,2022-23,2023-24,1042.0,1359.0,227.0,354.0,134.0,164.0,188.0,236.0,43.0,85.0,27.0,42.0,86.0,135.0,26.0,34.0,40.0,53.0,87.0,139.0,208.0,311.0,,
1631110,Jeremy Sochan,2003-05-20T00:00:00,Forward,,6-8,230,2022-23,2023-24,1458.0,2193.0,614.0,861.0,142.0,249.0,295.0,476.0,43.0,62.0,33.0,70.0,134.0,227.0,81.0,111.0,116.0,144.0,250.0,340.0,552.0,776.0,,
1631098,Johnny Davis,2002-02-27T00:00:00,Guard,,6-4,195,2022-23,2023-24,423.0,614.0,163.0,152.0,28.0,32.0,65.0,72.0,10.0,18.0,17.0,14.0,70.0,40.0,14.0,14.0,27.0,24.0,66.0,62.0,171.0,154.0,,
1631172,Ousmane Dieng,2003-05-21T00:00:00,Forward,,6-9,185,2022-23,2023-24,569.0,365.0,193.0,133.0,46.0,37.0,105.0,51.0,14.0,8.0,26.0,21.0,98.0,70.0,15.0,14.0,23.0,16.0,76.0,49.0,181.0,116.0,,
1631114,Jalen Williams,2001-04-14T00:00:00,Guard-Forward,,6-5,211,2022-23,2023-24,2276.0,2224.0,1056.0,1355.0,248.0,322.0,337.0,282.0,103.0,80.0,73.0,103.0,205.0,241.0,155.0,180.0,191.0,221.0,414.0,536.0,794.0,993.0,,
1631105,Jalen Duren,2003-11-18T00:00:00,Center,,6-10,250,2022-23,2023-24,1670.0,1777.0,612.0,841.0,75.0,147.0,595.0,709.0,44.0,33.0,0.0,0.0,2.0,4.0,96.0,143.0,157.0,181.0,258.0,349.0,398.0,564.0,,
1630534,Ochai Agbaji,2000-04-20T00:00:00,Guard,,6-5,215,2022-23,2023-24,1209.0,1003.0,467.0,274.0,67.0,47.0,121.0,126.0,16.0,27.0,81.0,47.0,228.0,142.0,56.0,15.0,69.0,20.0,165.0,106.0,386.0,249.0,,
1631109,Mark Williams,2001-12-16T00:00:00,Center,,7-1,240,2022-23,2023-24,828.0,508.0,387.0,242.0,18.0,22.0,304.0,184.0,28.0,16.0,0.0,0.0,0.0,0.0,67.0,46.0,97.0,64.0,160.0,98.0,251.0,151.0,,
1631100,AJ Griffin,2003-08-25T00:00:00,Forward,,6-6,220,2022-23,2023-24,1401.0,171.0,639.0,48.0,73.0,5.0,153.0,18.0,42.0,1.0,101.0,10.0,259.0,39.0,42.0,2.0,47.0,2.0,248.0,18.0,533.0,62.0,,
1631106,Tari Eason,2001-05-10T00:00:00,Forward,,6-8,215,2022-23,2023-24,1767.0,480.0,760.0,215.0,88.0,27.0,496.0,153.0,96.0,31.0,59.0,18.0,172.0,50.0,109.0,21.0,145.0,33.0,296.0,88.0,660.0,189.0,,
1631207,Dalen Terry,2002-07-12T00:00:00,Forward,,6-7,195,2022-23,2023-24,214.0,681.0,85.0,180.0,22.0,81.0,37.0,113.0,11.0,27.0,7.0,17.0,27.0,74.0,14.0,25.0,21.0,43.0,32.0,69.0,72.0,157.0,,
1631222,Jake LaRavia,2001-11-03T00:00:00,Forward,,6-7,235,2022-23,2023-24,414.0,806.0,105.0,379.0,21.0,58.0,63.0,128.0,12.0,29.0,24.0,53.0,71.0,156.0,7.0,90.0,9.0,109.0,37.0,118.0,95.0,303.0,,
1631103,Malaki Branham,2003-05-12T00:00:00,Forward,,6-4,180,2022-23,2023-24,1550.0,1594.0,673.0,690.0,127.0,156.0,181.0,148.0,33.0,27.0,77.0,93.0,255.0,268.0,58.0,55.0,70.0,63.0,269.0,271.0,611.0,628.0,,
1631128,Christian Braun,2001-04-17T00:00:00,Guard,,6-6,220,2022-23,2023-24,1181.0,1656.0,360.0,600.0,59.0,132.0,181.0,306.0,41.0,42.0,34.0,63.0,96.0,164.0,40.0,93.0,64.0,134.0,143.0,222.0,289.0,483.0,,
1631117,Walker Kessler,2001-07-26T00:00:00,Center,,7-2,245,2022-23,2023-24,1703.0,1493.0,679.0,518.0,69.0,60.0,620.0,481.0,26.0,30.0,1.0,4.0,3.0,19.0,82.0,56.0,159.0,93.0,298.0,229.0,414.0,350.0,,
1631223,David Roddy,2001-03-27T00:00:00,Forward,,6-5,255,2022-23,2023-24,1259.0,1114.0,466.0,403.0,59.0,76.0,193.0,200.0,29.0,25.0,65.0,47.0,212.0,156.0,41.0,46.0,65.0,67.0,180.0,155.0,420.0,386.0,,
1630699,MarJon Beauchamp,2000-10-12T00:00:00,Forward,,6-7,199,2022-23,2023-24,701.0,608.0,266.0,211.0,35.0,31.0,115.0,99.0,21.0,13.0,47.0,30.0,142.0,75.0,27.0,19.0,37.0,28.0,96.0,81.0,243.0,166.0,,
1631104,Blake Wesley,2003-03-16T00:00:00,Guard,,6-3,190,2022-23,2023-24,669.0,876.0,184.0,268.0,98.0,166.0,82.0,94.0,25.0,29.0,20.0,12.0,52.0,55.0,26.0,52.0,44.0,78.0,69.0,102.0,215.0,215.0,,
1631111,Wendell Moore Jr.,2001-09-18T00:00:00,Guard,,6-5,215,2022-23,2023-24,153.0,75.0,42.0,18.0,18.0,6.0,18.0,12.0,8.0,5.0,2.0,0.0,17.0,6.0,4.0,0.0,5.0,0.0,18.0,9.0,43.0,18.0,,
1631116,Patrick Baldwin Jr.,2002-11-18T00:00:00,Forward,,7-0,220,2022-23,2023-24,226.0,494.0,122.0,168.0,11.0,29.0,40.0,123.0,6.0,18.0,32.0,31.0,84.0,97.0,4.0,19.0,6.0,28.0,43.0,59.0,109.0,155.0,,
1631102,TyTy Washington Jr.,2001-11-15T00:00:00,Guard,,6-3,195,2022-23,2023-24,433.0,56.0,145.0,14.0,47.0,5.0,45.0,5.0,15.0,3.0,19.0,2.0,80.0,6.0,10.0,0.0,18.0,0.0,58.0,6.0,160.0,20.0,,
1631212,Peyton Watson,2002-09-11T00:00:00,Guard,,6-7,200,2022-23,2023-24,186.0,1488.0,75.0,532.0,11.0,86.0,37.0,258.0,2.0,42.0,6.0,45.0,14.0,152.0,11.0,71.0,20.0,106.0,29.0,208.0,59.0,447.0,,
1641705,Victor Wembanyama,2004-01-04T00:00:00,Forward-Center,,7-5,235,2023-24,2024-25,2106.0,1527.0,1522.0,1116.0,274.0,168.0,755.0,506.0,88.0,52.0,128.0,142.0,394.0,403.0,292.0,158.0,367.0,189.0,551.0,408.0,1186.0,857.0,,
1641706,Brandon Miller,2002-11-22T00:00:00,Forward,,6-7,200,2023-24,2024-25,2383.0,924.0,1279.0,568.0,175.0,98.0,315.0,131.0,66.0,29.0,184.0,104.0,493.0,293.0,143.0,68.0,173.0,79.0,476.0,198.0,1083.0,491.0,,
1630703,Scoot Henderson,2004-02-03T00:00:00,Guard,,6-3,207,2023-24,2024-25,1765.0,1759.0,868.0,837.0,336.0,335.0,194.0,198.0,48.0,68.0,87.0,105.0,268.0,297.0,167.0,158.0,204.0,206.0,307.0,287.0,797.0,685.0,,
1641708,Amen Thompson,2003-01-30T00:00:00,Guard-Forward,,6-7,200,2023-24,2024-25,1389.0,2225.0,592.0,970.0,163.0,265.0,409.0,564.0,78.0,97.0,8.0,25.0,58.0,91.0,106.0,169.0,155.0,247.0,239.0,388.0,446.0,697.0,,
1641709,Ausar Thompson,2003-01-30T00:00:00,Guard-Forward,,6-7,205,2023-24,2024-25,1583.0,1328.0,556.0,594.0,120.0,134.0,402.0,303.0,68.0,98.0,21.0,11.0,113.0,49.0,71.0,91.0,119.0,142.0,232.0,246.0,480.0,460.0,,
1641710,Anthony Black,2004-01-20T00:00:00,Guard,,6-7,200,2023-24,2024-25,1164.0,1887.0,316.0,736.0,91.0,240.0,139.0,230.0,35.0,86.0,37.0,62.0,94.0,195.0,49.0,150.0,80.0,197.0,115.0,262.0,247.0,620.0,,
1641731,Bilal Coulibaly,2004-07-26T00:00:00,Guard,,6-7,195,2023-24,2024-25,1715.0,1948.0,532.0,727.0,110.0,199.0,256.0,294.0,57.0,78.0,64.0,63.0,185.0,224.0,92.0,138.0,131.0,185.0,188.0,263.0,432.0,624.0,,
1641716,Jarace Walker,2003-09-04T00:00:00,Forward,,6-7,235,2023-24,2024-25,340.0,1187.0,120.0,461.0,40.0,110.0,63.0,229.0,15.0,54.0,22.0,75.0,55.0,185.0,8.0,46.0,9.0,69.0,45.0,170.0,110.0,360.0,,
1641707,Taylor Hendricks,2003-11-22T00:00:00,Forward,,6-9,215,2023-24,2024-25,856.0,75.0,292.0,14.0,32.0,2.0,185.0,15.0,28.0,5.0,53.0,3.0,140.0,12.0,23.0,3.0,29.0,4.0,108.0,4.0,240.0,18.0,,
1641717,Cason Wallace,2003-11-07T00:00:00,Guard,,6-3,195,2023-24,2024-25,1692.0,1876.0,561.0,568.0,120.0,173.0,187.0,229.0,76.0,120.0,98.0,74.0,234.0,208.0,29.0,30.0,37.0,37.0,217.0,232.0,442.0,489.0,,
1641724,Jett Howard,2003-09-14T00:00:00,Guard,,6-6,215,2023-24,2024-25,67.0,701.0,29.0,267.0,6.0,44.0,7.0,70.0,2.0,13.0,7.0,55.0,25.0,186.0,2.0,16.0,4.0,23.0,10.0,98.0,30.0,262.0,,
1641726,Dereck Lively II,2004-02-12T00:00:00,Center,,7-1,230,2023-24,2024-25,1294.0,833.0,483.0,314.0,60.0,85.0,378.0,270.0,36.0,20.0,0.0,0.0,2.0,0.0,41.0,46.0,81.0,73.0,221.0,134.0,296.0,191.0,,
1641711,Gradey Dick,2003-11-20T00:00:00,Guard-Forward,,6-7,200,2023-24,2024-25,1268.0,1587.0,510.0,777.0,68.0,98.0,132.0,193.0,34.0,48.0,88.0,114.0,241.0,326.0,44.0,133.0,51.0,155.0,189.0,265.0,445.0,647.0,,
1641722,Jordan Hawkins,2002-04-29T00:00:00,Guard,,6-5,190,2023-24,2024-25,1161.0,1320.0,524.0,604.0,70.0,66.0,148.0,158.0,19.0,30.0,109.0,110.0,298.0,332.0,67.0,80.0,80.0,98.0,174.0,207.0,456.0,556.0,,
1641723,Kobe Bufkin,2003-09-21T00:00:00,Guard,,6-4,195,2023-24,2024-25,196.0,124.0,81.0,53.0,27.0,17.0,33.0,21.0,7.0,3.0,9.0,4.0,40.0,19.0,4.0,13.0,8.0,18.0,34.0,18.0,92.0,47.0,,
1641718,Keyonte George,2003-11-08T00:00:00,Guard,,6-4,185,2023-24,2024-25,2023.0,2108.0,974.0,1125.0,332.0,377.0,211.0,253.0,36.0,46.0,147.0,174.0,440.0,507.0,189.0,233.0,223.0,285.0,319.0,359.0,815.0,919.0,,
1641720,Jalen Hood-Schifino,2003-06-19T00:00:00,Guard,,6-5,210,2023-24,2024-25,109.0,14.0,34.0,4.0,8.0,1.0,13.0,1.0,3.0,0.0,2.0,0.0,15.0,0.0,12.0,2.0,20.0,2.0,10.0,1.0,45.0,1.0,,
1631170,Jaime Jaquez Jr.,2001-02-18T00:00:00,Guard,,6-6,225,2023-24,2024-25,2113.0,1368.0,889.0,570.0,195.0,166.0,285.0,290.0,77.0,61.0,65.0,37.0,202.0,119.0,142.0,107.0,175.0,142.0,341.0,213.0,697.0,462.0,,
1641764,Brandin Podziemski,2003-02-25T00:00:00,Guard,,6-4,205,2023-24,2024-25,1968.0,1716.0,682.0,747.0,273.0,220.0,427.0,325.0,61.0,69.0,90.0,115.0,234.0,309.0,50.0,72.0,79.0,95.0,271.0,280.0,597.0,629.0,,
1641715,Cam Whitmore,2004-07-08T00:00:00,Forward,,6-6,230,2023-24,2024-25,880.0,827.0,579.0,477.0,33.0,49.0,180.0,151.0,30.0,31.0,79.0,65.0,220.0,183.0,76.0,54.0,112.0,72.0,212.0,179.0,467.0,403.0,,
1641730,Noah Clowney,2004-07-14T00:00:00,Forward-Center,,6-10,210,2023-24,2024-25,370.0,1042.0,133.0,420.0,18.0,40.0,81.0,181.0,8.0,24.0,12.0,87.0,33.0,261.0,21.0,67.0,30.0,80.0,50.0,133.0,93.0,372.0,,
1641727,Dariq Whitehead,2004-08-01T00:00:00,Guard-Forward,,6-6,220,2023-24,2024-25,24.0,246.0,3.0,114.0,3.0,12.0,4.0,29.0,0.0,6.0,0.0,33.0,3.0,74.0,1.0,3.0,2.0,5.0,1.0,39.0,5.0,96.0,,
1631200,Kris Murray,2000-08-19T00:00:00,Forward,,6-8,218,2023-24,2024-25,1348.0,1040.0,376.0,287.0,80.0,68.0,224.0,182.0,53.0,35.0,49.0,27.0,183.0,120.0,37.0,26.0,56.0,57.0,145.0,117.0,366.0,279.0,,
1641765,Olivier-Maxence Prosper,2002-07-03T00:00:00,Forward,,6-7,230,2023-24,2024-25,336.0,584.0,121.0,201.0,22.0,40.0,79.0,126.0,7.0,26.0,13.0,12.0,45.0,51.0,28.0,49.0,41.0,76.0,40.0,70.0,104.0,174.0,,
1631204,Marcus Sasser,2000-09-21T00:00:00,Guard,,6-1,195,2023-24,2024-25,1351.0,811.0,586.0,375.0,236.0,133.0,125.0,69.0,44.0,37.0,90.0,58.0,240.0,152.0,58.0,43.0,66.0,51.0,219.0,137.0,512.0,296.0,,
1641767,Ben Sheppard,2001-07-16T00:00:00,Guard,,6-6,190,2023-24,2024-25,814.0,1230.0,252.0,332.0,53.0,85.0,89.0,177.0,33.0,38.0,49.0,68.0,156.0,199.0,23.0,24.0,26.0,27.0,90.0,120.0,229.0,287.0,,
1641733,Nick Smith Jr.,2004-04-18T00:00:00,Guard,,6-2,185,2023-24,2024-25,729.0,1369.0,302.0,591.0,59.0,145.0,72.0,128.0,10.0,17.0,63.0,104.0,146.0,306.0,13.0,43.0,15.0,46.0,113.0,222.0,289.0,568.0,,
1641729,Brice Sensabaugh,2003-10-30T00:00:00,Forward,,6-6,235,2023-24,2024-25,584.0,1432.0,241.0,772.0,55.0,110.0,102.0,210.0,13.0,46.0,34.0,157.0,115.0,372.0,37.0,65.0,41.0,73.0,85.0,275.0,218.0,599.0,,
1631124,Julian Strawther,2002-04-18T00:00:00,Guard,,6-6,205,2023-24,2024-25,545.0,1384.0,227.0,588.0,47.0,83.0,61.0,142.0,17.0,39.0,41.0,94.0,138.0,269.0,22.0,74.0,31.0,90.0,82.0,210.0,222.0,486.0,,
1641738,Kobe Brown,2000-01-01T00:00:00,Forward,,6-7,250,2023-24,2024-25,394.0,272.0,89.0,77.0,25.0,24.0,62.0,65.0,12.0,7.0,14.0,6.0,48.0,26.0,1.0,5.0,2.0,7.0,37.0,33.0,90.0,72.0,,
1642258,Zaccharie Risacher,2005-04-08T00:00:00,Forward,,6-8,200,2024-25,,1843.0,,942.0,,92.0,,268.0,,52.0,,122.0,,344.0,,106.0,,149.0,,357.0,,779.0,,,
1642259,Alex Sarr,2005-04-26T00:00:00,Center,,7-0,205,2024-25,,1814.0,,869.0,,161.0,,435.0,,44.0,,105.0,,341.0,,112.0,,165.0,,326.0,,828.0,,,
1642263,Reed Sheppard,2004-06-24T00:00:00,Guard,,6-2,185,2024-25,,654.0,,229.0,,75.0,,78.0,,35.0,,48.0,,142.0,,13.0,,16.0,,84.0,,239.0,,,
1642264,Stephon Castle,2004-11-01T00:00:00,Guard,,6-6,215,2024-25,,2162.0,,1190.0,,332.0,,297.0,,74.0,,95.0,,333.0,,249.0,,344.0,,423.0,,988.0,,,
1642270,Donovan Clingan,2004-02-23T00:00:00,Center,,7-2,280,2024-25,,1324.0,,436.0,,77.0,,527.0,,34.0,,14.0,,49.0,,62.0,,104.0,,180.0,,334.0,,,
1642265,Rob Dillingham,2005-01-04T00:00:00,Guard,,6-2,175,2024-25,,516.0,,219.0,,98.0,,50.0,,20.0,,25.0,,74.0,,8.0,,15.0,,93.0,,211.0,,,
1641744,Zach Edey,2002-05-14T00:00:00,Center,,7-4,305,2024-25,,1416.0,,610.0,,65.0,,548.0,,36.0,,18.0,,52.0,,90.0,,127.0,,251.0,,433.0,,,
1642262,Cody Williams,2004-11-20T00:00:00,Forward,,6-8,190,2024-25,,1060.0,,230.0,,59.0,,113.0,,23.0,,35.0,,135.0,,29.0,,40.0,,83.0,,257.0,,,
1641824,Matas Buzelis,2004-10-13T00:00:00,Forward,,6-10,209,2024-25,,1511.0,,688.0,,79.0,,278.0,,29.0,,96.0,,266.0,,88.0,,108.0,,252.0,,555.0,,,
1642269,Devin Carter,2002-03-18T00:00:00,Guard,,6-2,195,2024-25,,396.0,,138.0,,41.0,,76.0,,21.0,,18.0,,61.0,,26.0,,44.0,,47.0,,127.0,,,
1642267,Bub Carrington,2005-07-21T00:00:00,Guard,,6-4,190,2024-25,,2458.0,,807.0,,364.0,,341.0,,54.0,,138.0,,407.0,,69.0,,85.0,,300.0,,748.0,,,
1642276,Kel'el Ware,2004-04-20T00:00:00,Center,,7-0,230,2024-25,,1422.0,,595.0,,60.0,,473.0,,39.0,,35.0,,111.0,,46.0,,67.0,,257.0,,464.0,,,
1642272,Jared McCain,2004-02-20T00:00:00,Guard,,6-3,195,2024-25,,592.0,,352.0,,60.0,,56.0,,15.0,,51.0,,133.0,,49.0,,56.0,,126.0,,274.0,,,
1642261,Dalton Knecht,2001-04-19T00:00:00,Forward,,6-6,215,2024-25,,1494.0,,706.0,,66.0,,216.0,,24.0,,128.0,,340.0,,64.0,,84.0,,257.0,,557.0,,,
1641783,Tristan da Silva,2001-05-15T00:00:00,Forward,,6-8,217,2024-25,,1629.0,,533.0,,113.0,,245.0,,33.0,,80.0,,239.0,,55.0,,63.0,,199.0,,483.0,,,
1642266,Ja'Kobe Walter,2004-09-04T00:00:00,Guard,,6-4,180,2024-25,,1103.0,,449.0,,81.0,,160.0,,43.0,,65.0,,186.0,,66.0,,83.0,,159.0,,393.0,,,
1642281,Jaylon Tyson,2002-12-02T00:00:00,Guard-Forward,,6-6,215,2024-25,,453.0,,167.0,,44.0,,96.0,,13.0,,20.0,,58.0,,19.0,,24.0,,64.0,,149.0,,,
1642274,Yves Missi,2004-05-14T00:00:00,Center,,6-11,235,2024-25,,1956.0,,665.0,,99.0,,601.0,,37.0,,0.0,,1.0,,127.0,,204.0,,269.0,,492.0,,,
1642358,AJ Johnson,2004-12-01T00:00:00,Guard,,6-5,160,2024-25,2024-25,44.0,595.0,20.0,200.0,7.0,69.0,7.0,52.0,1.0,11.0,3.0,21.0,5.0,85.0,1.0,31.0,2.0,35.0,8.0,74.0,19.0,194.0,,
1642273,Kyshawn George,2003-12-12T00:00:00,Forward,,6-8,200,2024-25,,1802.0,,590.0,,169.0,,285.0,,68.0,,114.0,,354.0,,70.0,,93.0,,203.0,,546.0,,,
1641794,Dillon Jones,2001-10-29T00:00:00,Forward,,6-5,235,2024-25,,552.0,,135.0,,58.0,,121.0,,16.0,,16.0,,63.0,,17.0,,28.0,,51.0,,133.0,,,
1630545,Terrence Shannon Jr.,2000-07-30T00:00:00,Guard-Forward,,6-6,215,2024-25,,339.0,,138.0,,32.0,,47.0,,7.0,,11.0,,31.0,,17.0,,21.0,,55.0,,114.0,,,
1642346,Ryan Dunn,2003-01-07T00:00:00,Forward,,6-7,216,2024-25,,1410.0,,511.0,,57.0,,267.0,,44.0,,82.0,,264.0,,19.0,,39.0,,205.0,,477.0,,,
1642268,Isaiah Collier,2004-10-08T00:00:00,Guard,,6-4,210,2024-25,,1839.0,,615.0,,446.0,,235.0,,66.0,,42.0,,169.0,,105.0,,154.0,,234.0,,555.0,,,
1631248,Baylor Scheierman,2000-09-26T00:00:00,Guard,,6-6,205,2024-25,,384.0,,113.0,,33.0,,65.0,,17.0,,26.0,,82.0,,9.0,,12.0,,39.0,,110.0,,,
